2008,Dec,12.2,-3.5,7.5,1.4,39.4,-7.8,10.1,58.9
2009,Jan,11.8,-4.2,7.2,1.3,62.1,-8,11.9,72
2009,Feb,12.7,-3,7.7,2.5,56.1,-6.3,10.3,66.5
2009,Mar,14.7,-3.8,10.7,2.7,26.2,-7.5,12.6,128.1
2009,Apr,16.8,-0.9,12.4,4.2,71.1,-5,9.6,166.4
2009,May,20.8,3.2,15.1,6.7,75.5,-0.9,12.1,215.9
2009,Jun,24.5,3.5,18.1,8.2,64.3,0.2,8.9,237.5
2009,Jul,22.5,7,18.8,11,165.4,3.4,9.9,162.5
2009,Aug,22.4,7.9,19.3,11.4,69.5,3.7,11.1,148.2
2009,Sep,19,2.7,16.7,8.4,24.2,-0.2,10.1,135.1
2009,Oct,17.7,1.2,14.5,7.7,63,-1.9,10.2,89.4
2009,Nov,14.6,-0.9,10.4,4.3,171.3,-4.4,14.3,79
2009,Dec,13.1,-6.6,6.6,0.6,69.1,-10,11.3,59
2010,Jan,11.5,-9.5,4.8,-1.4,45.2,-10.4,11,86.3
2010,Feb,9.3,-6.6,5.7,-1.2,36.7,-9.8,8.4,64.1
2010,Mar,14.3,-7.3,9.7,0.1,54.8,-11,9.3,155.1
2010,Apr,17.7,-3.8,12.9,2.5,26.7,-7,8.4,193.3
2010,May,23.5,-1,14.7,4.5,38,-4.3,8.2,234.7
2010,Jun,23.4,4.8,19.1,9.1,50.3,2.6,7.8,204.6
2010,Jul,24,8.6,19.6,12.3,78.5,6.4,10.6,142.3
2010,Aug,21.5,2.4,18.3,9.5,48,0.1,9.1,216
2010,Sep,20.9,2.7,17,9.2,104.3,-1.4,9.6,140.4
2010,Oct,18.7,-3.3,13.8,6.4,30.8,-8.3,10.2,134.8
2010,Nov,15.9,-8.4,8.3,2.1,100,-12,11.3,85.8
2010,Dec,11.7,-12.2,3.3,-3.5,58.1,-11.6,8.4,60.3
2011,Jan,12.5,-6.8,6.5,0.7,29.2,-10.4,9.8,73.2
2011,Feb,14.7,-1.7,10.3,3.7,76.1,-7.1,11.6,90.4
2011,Mar,15.6,-5.4,10.8,0.8,19.4,-8.6,8.4,162.9
2011,Apr,20.3,-0.1,15.2,5,28.4,-3.8,8.9,201.5
2011,May,17.6,3.8,15.1,7.7,37,-0.5,14.9,195.7
2011,Jun,23.3,2.1,16.9,7.1,64.3,-2.4,9.5,191.1
2011,Jul,22.3,4.9,18.3,9.2,42.6,2.4,8.6,159.3
2011,Aug,21.8,4.6,17.9,9.1,39.7,0.7,8.9,139.7
2011,Sep,24.1,3.9,17.4,10.6,65.2,0.4,12.9,120
2011,Oct,20.4,3,15.1,8.5,169.5,-0.8,12.8,84.4
2011,Nov,15.1,-2,12.7,6.7,48.5,-6.5,11.8,76.1
2011,Dec,13.3,-2.4,8.5,3,51.9,-4.5,16.3,57.3
2012,Jan,12.2,-3,9,3.3,63,-6.6,14.5,64.7
2012,Feb,14.1,-6.1,9.2,4,20.5,-10.7,11.1,62.6
2012,Mar,18.7,-1.8,12.4,3.5,25.6,-5.3,9.3,136.3
2012,Apr,13.8,-1.5,10.4,2.8,90.2,-4.9,11.6,164.6
